track_name,track_id,track_number,duration_ms,album_type,artists,total_tracks,album_name,release_date,label,album_popularity,album_id,artist_id,artist_0,artist_1,artist_2,artist_3,artist_4,artist_5,artist_6,artist_7,artist_8,artist_9,artist_10,artist_11,duration_sec
Mn Jidid,6kJSzFN5gLMeC4aRJI9mzs,1,169846,single,,1,Mn Jidid,2023-04-29 00:00:00 UTC,Moneka,0,7fbBXAxg1l3XixHjTz4vkL,0Sw2vMYAGpfSHYhYVB5fcZ,Tara Salah Moneka,,,,,,,,,,,,169.846
Blackout (Feat. Mallydntsh00Tem & Bravo The Great),0MQx8GqYwxFdDqDDocF9FJ,3,106728,album,,8,Mud Dogs,2022-02-11 00:00:00 UTC,Fa$t Lane,0,6g9cEaT6IoiX70XVK4omhK,4ExDJDejWul14I3lWKH65J,Skrilla49,Lil L,MallyDntSh00tEm,Bravo The Great,,,,,,,,,106.728
Autobiografia Dels Meus Pares,5HbDtc6V8dx4cKfy4cUwWP,6,206105,album,,17,Bestiario Familiare,2013-12-09 00:00:00 UTC,diMusicaInMusica,5,6yJr0Imi77OU3SgkQoacXu,4Am44NfcHNR70bBt9j1Kqc,Alessio Arena,,,,,,,,,,,,206.105
The Uncanny Valley,5cMh0wkTZXKdlYFtGEny7n,8,241800,album,,12,House Of Gold & Bones - Part 2,2013-04-05 00:00:00 UTC,Roadrunner Records,47,1ELcic3NPR2Gi2se01bn7t,49qiE8dj4JuNdpYGRPdKbF,Stone Sour,,,,,,,,,,,,241.8
The Queen,6iiEJrMl1bkkicGGiHIETk,15,310306,compilation,,17,Lady Gaga Piano Hits Vol.2 (Born This Way Songs),2011-07-17 00:00:00 UTC,Tam-Tam Media,13,5GaIr2NilVhCRgVXvxE4ZA,7hDZq6PfOGa7gnuXigVftC,Piano Gaga,,,,,,,,,,,,310.306
Alpaca Vision,6D4EL6FoNlbTno29oy8sgJ,1,402668,single,,5,Yguana,2019-05-06 00:00:00 UTC,Avian,7,7nftuLIMfHOIneqvXOONcH,1PHOBhVpwnJfoq6EqvsQtt,Plants Army Revolver,,,,,,,,,,,,402.668
Before I Fled,3U9zxdGxML2ShcYjvD8WyX,1,163761,single,,3,The Exorcism,2023-07-05 00:00:00 UTC,2115975 Records DK,9,5dxW82Q7ZUOJctPE8oyOLO,3WjTSlAJTLvJ1yZE3dihTn,Granny Tisan,,,,,,,,,,,,163.761
Spinoza-Vertalingen: V. Melody,2sG1W19nERalerYhM8qRKO,7,100493,compilation,,25,Composer’S Portrait - Vol. 1: Eine Deutsch-Jiddische Kantate - Tsuchigumo & Other Works,2016-01-01 00:00:00 UTC,Channel Classics,1,49LoJMlHSaAouJWJtFrAED,4fwcEh4tMsyFvKvO8w7DKO,Iván Fischer,Nora Fischer,Ákos Ács,Violetta Eckhardt,Gabriella Pivon,,,,,,,,100.493
Stats,2udMyIs2qhBl5FgZO0tjBm,6,96000,album,,10,Everything Is Fine,2023-07-31 00:00:00 UTC,3279226 Records DK,8,4sdYBoEF6YN46SyoozVn9P,2aknSgLMTiBrapb3OeDYQl,B-Twice,,,,,,,,,,,,96
Little Wing - 2001 Remastered,60LXXHu4Bfu073X94UPyw8,8,394333,album,,12,Plays The Music Of Jimi Hendrix,1974-01-01 00:00:00 UTC,RCA Victor,15,0lBWV41v8qCOq4goLvPUw8,7g9DeYASD3RzlT4kDchsQZ,Gil Evans,,,,,,,,,,,,394.333
Goodness Gracious (Karaoke Version Originally Performed By Ellie Goulding),5CXUpDFCcK2pjssDDe6zOd,1,230896,single,,1,Goodness Gracious (Karaoke Version Originally Performed By Ellie Goulding),2014-01-21 00:00:00 UTC,VoiceExpress,0,3mFNSsxEaLXtjXSrAjIMcI,2Jhj1qFuXyB09s24b9aVMC,2014 M I C Music,,,,,,,,,,,,230.896
Betty,0FMztDK99i616QcNIgDdkW,14,294521,album,,34,Folklore: The Long Pond Studio Sessions (From The Disney+ Special) [Deluxe Edition],2020-11-25 00:00:00 UTC,Taylor Swift,56,3VaaZ7OIbGLi60NVsnueoo,06HL4z0CvFAxyc27GXpf02,Taylor Swift,,,,,,,,,,,,294.521
Vast (A.V.P. Mix),23BYA2VnnlXjFEprv9eosa,8,278181,album,,14,Exordium,2013-12-30 00:00:00 UTC,Mittsies,25,3LHDevLWnzYPfSVNFHlfhF,6db62LO57QixiyhlnQLAz9,Mittsies,,,,,,,,,,,,278.181
London Bridge Played By A Classical Piano,0qNmFujQD21zefcbZ39E7z,8,67826,album,,19,Nursery Rhymes,2012-06-30 00:00:00 UTC,Hot Ideas,3,1yEbI5tk67jb13bUO5U1aU,6Qes2kooluGVNimUKTPfoQ,Kid’s Music,,,,,,,,,,,,67.826
Rules & Regulations,0qVk5B6voWaWgSKWoOliXX,1,160100,single,,1,Rules & Regulations,2022-11-28 00:00:00 UTC,4355539 Records DK,0,0tTV9n9NkJFYDHLqnRogcp,0slzJSeZL8z4M5pFhTD3hB,10ve KG,ZL0,,,,,,,,,,,160.1
Festa Delle Streghe,2zr06Pa71vFC0PLNLAixXu,10,160661,album,,16,Love Storii,2023-07-14 00:00:00 UTC,Segreto,34,6LbQhCuZ2ge0zbW6CiXD8V,1euy9qBmp31zNChfEVU0FI,Prince,Ervie,,,,,,,,,,,160.661
Haunted - Piano Cover,65rXODjeMz3CILpQkr7OVu,12,281437,album,,22,Taylor Swift - Speak Now - Taylor'S Version - Piano Covers,2023-07-11 00:00:00 UTC,Soothing Piano,25,4kBK9gzGfIDLZF6ZleoUAD,0DwbGCdaD8YLRiVUEiV70Q,Taylor Swift Piano Covers,Piano Covers,,,,,,,,,,,281.437
He Ain'T Heavy - He'S My Brother (From ""Rambo Iii""),6wDebr6Sg1UjNZMnrRKBdw,11,264333,album,,24,Action Movie Themes,2014-10-14 00:00:00 UTC,Music Manager,4,1BItHZTAmX1nSWKW7AwrEY,3HwrzI89xYuRvUsdWOIMwj,The Starshine Orchestra And Singers,,,,,,,,,,,,264.333
Red Velvet Rope,0Lk5f5FECsY78OQaeWvDZd,1,272000,single,,1,Red Velvet Rope,2017-07-08 00:00:00 UTC,Fyresky,0,0mSKOse2DVRdwMbd7q6iyi,2q0tJZxr5ADr1OVDOESBSY,Fyresky,,,,,,,,,,,,272
Gracias A La Vida,3i1HEVgc4FAr6PC1AckICH,4,266280,album,,36,Maravilloso Raphael,2017-02-07 00:00:00 UTC,WM Spain,11,4SXHSSmQUgKO2AXxSfHr7N,796OSRuB0E9Hq55uTFL9U8,Raphael,Los Gemelos,,,,,,,,,,,266.28
Something Special,7lBkY6RhvbfamCiPCFBNTG,9,193013,album,,23,Complete Smooth Jazz Tribute To Usher - Vol. 2,2011-07-19 00:00:00 UTC,CC Entertainment,0,2qRQcptzfJ2kPf40zo1wQo,2ThUOWiiWP3YdZqs4WYNOi,Smooth Jazz All Stars,,,,,,,,,,,,193.013
Dance Dance Dance - Acoustic,3WUAPRek2SlTaTNxSrLjlg,15,181222,album,,16,Leave It Beautiful (Complete),2021-03-05 00:00:00 UTC,Universal Music AS,64,0inJNc0fFD60UAIdFbnedW,3AVfmawzu83sp94QW7CEGm,Astrid S,,,,,,,,,,,,181.222
Body,2mkzd07ml4gTDU1lEHh2Z5,12,200574,album,,13,Dark Nights,2022-10-28 00:00:00 UTC,3649070 Records DK,1,2TfE1YDSra3rLNyylaEznz,2HJLa1no79LB7XBMSL5fsw,AB.,,,,,,,,,,,,200.574
Kapitel 43 - Familie Für Einsteiger,33HICJ2XKA2epDLBoBHzSN,43,191951,album,,90,Familie Für Einsteiger (Ungekürzt),2020-09-25 00:00:00 UTC,Audio-To-Go,3,1hbQJrKPPpQfxeZa5dEaRa,2kOYVYgQx9YWmIMOy94Olc,Robin Alexander,Jürgen Urig,,,,,,,,,,,191.951
Grandfather'S Joy,4HOkeXCoPSyaQXFHxF9dii,10,188840,album,,17,On St. John Road,2003-10-01 00:00:00 UTC,Jed Musical Productions,6,3RYIBm0MPAVUM1HIAtDS3w,1GXyBFxHw4hFneQoxF4Tgf,The Dujka Brothers,,,,,,,,,,,,188.84
Appreciated,0BI9nwr9Song4KoWksEgVh,7,193864,album,,20,Upside Down 2020,2020-06-26 00:00:00 UTC,Gargamel Music,45,0gZau2nRsooGhfgul60N4l,4wLAjfeqAsV66AocWNcowA,Buju Banton,,,,,,,,,,,,193.864
How Long Will They Mourn Me?,7kh29v0ItPaaUjMVgqvcb1,8,232426,compilation,,25,Greatest Hits,1998-01-01 00:00:00 UTC,2Pac Greatest Hits,82,1WBZyULtlANBKed7Zf9cDP,1ZwdS5xdxEREPySFridCfh,2Pac,Nate Dogg,,,,,,,,,,,232.426
Chilling Lady (Deep Tech House),26E9C206xx33aiT8t0KE4U,10,228000,compilation,,25,The Red Velvet Xmas Dance,2021-12-16 00:00:00 UTC,Heated Heel Records,0,5bE0HAkEKT2eqD5xVxZrdw,0LyfQWJT6nXafLPZqxe9Of,Techno LX,,,,,,,,,,,,228
Dream Catcher,5uuJRBVRqzS3K4MfbVfAKt,14,177120,album,,27,How It Should Sound - Vol. 1 & 2,2010-04-06 00:00:00 UTC,Redefinition Records,44,5KIoOhlCq4pWV9aupB97KU,7Mws36yO3takBR2WMsXOkM,Damu The Fudgemunk,,,,,,,,,,,,177.12
Gimme The Mic,2KuGuEVhHoQ0F1PVupQovc,3,181840,album,,18,Results May Vary,2003-01-01 00:00:00 UTC,Limp Bizkit / Interscope,71,3oUoQ0UH7Rv06x1kpSjS36,165ZgPlLkK7bf5bDoFc6Sb,Limp Bizkit,,,,,,,,,,,,181.84
アッシャー幻Saw曲 第二楽章: Tomorrow Is Another Day,1nck3Umt98otMT4x7zF6Ev,17,229493,album,,18,青の祓魔師 オリジナル・サウンドトラック I,2011-06-22 00:00:00 UTC,Aniplex Inc.,36,5MxnHdRzXsGXFkIwTrlWak,0Riv2KnFcLZA3JSVryRg4y,Hiroyuki Sawano,,,,,,,,,,,,229.493
Underway - 2013 Remaster,6mpoOLXBSE2M6Li9GrzqgV,6,183933,album,,18,Then Play On (2013 Remaster; Expanded Edition),1969-09-19 00:00:00 UTC,Rhino/Warner Records,47,5Z83CVFqNYSIoItAZVaHeR,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,,,,,,,,,,,,183.933
Remember - Live,5JXx1zlwKOKVq07fMqOkFK,6,271133,album,,14,Live From Space,2013-12-17 00:00:00 UTC,Rostrum Records,48,1aDhas2rvJmiGw3zVVI3mm,4LLpKhyESsyAXpc4laK94U,Mac Miller,,,,,,,,,,,,271.133
給愛麗絲-貝多芬,3Wg3hSr2JMJAGS2yDvDVUw,11,163474,album,,14,浪漫古典精選2,2018-07-16 00:00:00 UTC,創時代音樂 (Music Time),21,61OaJjIBOxjkcmEAxLeQNi,6garUCkRjzQMmlECfq7mq6,創時代音樂,,,,,,,,,,,,163.474
Welcome To Kijinkai,1YYAMzve0WF7eYM7nmbpNi,2,122240,album,,64,Like A Dragon Gaiden The Man Who Erased His Name,2023-12-06 00:00:00 UTC,WAVEMASTER ENTERTAINMENT,54,0Ut5nt09qUJ3V9EdefN3Ry,4ShgdWtm52xvEr8uYmT0V6,SEGA SOUND TEAM,Hyd Lunch,,,,,,,,,,,122.24
Chapter 2,1rEPUORXwOIVoJNEfWaaEc,18,136714,album,,28,Bare Fangs Beat Pack 1 (Part 2),2023-03-31 00:00:00 UTC,M43,6,6bTtq3iUg7HdBe0J75S40H,0LcTOFNfqgseh3CJE8fDQ4,M43,,,,,,,,,,,,136.714
Creep,4gR3jFsTrIi25tYVUhwJBG,1,229166,single,,1,Creep,2020-05-04 00:00:00 UTC,Synthia Records,2,4J8RRARZN56wVPYwdhN6l1,33g49DPz7iFS5aYzGvSnM8,Lily Brooke,,,,,,,,,,,,229.166
The Challenge,2juxlW8tqqOdRntBwrrAaO,13,146173,compilation,,36,Rtl-Action Tunes,2007-06-19 00:00:00 UTC,i2i Musikproduktion,16,0p3qVjw5Q34Rd0tvsCdypx,0LyfQWJT6nXafLPZqxe9Of,Nik Reich,Jaro Messerschmidt,,,,,,,,,,,146.173
When You Believe (Karaoke Version),4ELnZKLMkqeTSM1YRpPfX2,1,276720,single,,2,The Karaoke Channel - In The Style Of Whitney Houston / Mariah Carey - Vol. 1,2008-01-01 00:00:00 UTC,Stingray Music (Karaoke),0,5tnHJ98DgHs2nbKYYhMwo0,5UloVKzUNJcjORzhhTWWiJ,The Karaoke Channel,,,,,,,,,,,,276.72
Hello,3AzZOwIFP76JKPUklV69mH,7,259954,album,,8,Rso Performs Adele,2020-02-21 00:00:00 UTC,Roma Music Group,7,5MVI83Hbl0tBr5oXaLaHYh,2Z6O7eNM6QmVHmJDP2MBRw,Roma Symphony Orchestra,,,,,,,,,,,,259.954
Head - Hand - And Heart,6MqOYCcMUk8cAVbe9vdI1Z,34,230173,album,,37,The Dragon Prince - Season 2 (A Netflix Original Series Soundtrack),2019-02-22 00:00:00 UTC,Lakeshore Records,30,2f0vUiwfCAc8nkMnQyvCil,4y9AcaqpYbyZuO8MjnVADB,Frederik Wiedmann,,,,,,,,,,,,230.173
Sometimes - Karaoke Version,4hTcNlir3D6GQwGIpbi97N,3,266746,album,,14,Karaoke - In The Style Of Britney Spears - Vol. 1,2008-01-15 00:00:00 UTC,Stingray Music (Karaoke),2,5S5EYkISfK5g2MEdGzuhbq,5UloVKzUNJcjORzhhTWWiJ,The Karaoke Channel,,,,,,,,,,,,266.746
When You Were Young - Guitar Version,2P3mjvP8hZtdnOlERIko9L,20,223539,album,,20,New & Old (Pt. 2),2023-03-17 00:00:00 UTC,Filtr,48,6pkvXdjamr1hOFnjJdv7lc,1fnrYVE13eI1MwXwlI7ehi,Mount Hayes,,,,,,,,,,,,223.539
Doudou,6AOwBHejMTyEhZS6mPqYmd,29,195030,compilation,,30,Mizik Soley (Dj Sebb Presents),2013-01-01 00:00:00 UTC,CD Run,28,5NfwBgQ74orDsdCqut5Eg9,0LyfQWJT6nXafLPZqxe9Of,Delta,DJ SEBB,,,,,,,,,,,195.03
How Great Thou Art,5yPGHIW2FbNGLa9NVYEVJP,9,139574,album,,10,Carrie Underwood Country Piano Tribute - Volume 2,2009-11-03 00:00:00 UTC,CC Entertainment,6,7wEWBjN1gPIseiRFPsGrSn,0UBf3C5SmZIFSfsIfsfzWH,Piano Tribute Players,,,,,,,,,,,,139.574
Cada Septiembre,2HlHPWa9baWNtsN1Pio13f,4,249000,album,,14,Infinitos Bailes,2016-11-25 00:00:00 UTC,Universal Music Spain S.L.,19,1FHp0qeJYpDKQMJqRnKU6m,796OSRuB0E9Hq55uTFL9U8,Raphael,,,,,,,,,,,,249
Michał Kleofas Ogiński: Polonaise ""Farewells To The Fatherland"" In A Minor - No.13 - Version 2,39YNLf6qBvU4RD2hOxmPiD,11,266240,album,,35,Ogiński I Radziwił Muzyka Polska (Gold Edition),2018-06-25 00:00:00 UTC,Soliton,6,2oiZMIIyJKJXZdyt1wW1qc,7MAqQivj8Q4OiYS9xOI0jq,Michał Kleofas Ogiński,Chamber Orchestra Cantabile,Chamber Orchestra Of Belarus,The Belarusian Radio Symphony Orchestra,,,,,,,,,266.24
Ring Of Fire (Non Mariachi Version) [In The Style Of Johnny Cash] - Demo Vocal Version,1Nx4IXfzhU9ifueZY6fdQA,1,156807,single,,2,Ring Of Fire (Non Mariachi Version) [In The Style Of Johnny Cash] [Karaoke Version] - Single,2010-08-01 00:00:00 UTC,ProSource Karaoke,0,6DuxCBvmqTQCZkRQHKrEYM,4Z6WehLCUZYmz0RJL8CXCw,ProSource Karaoke,,,,,,,,,,,,156.807
Falling In Love (Feat. Joyce Wrice),6jK81NER49dx8g2Nfc3XaC,7,179133,album,,14,Overgrown,2021-03-19 00:00:00 UTC,Joyce Wrice Music,6,1Ykfvr8FhoHE6IrCtFOUBs,24Cf1irKt7kcewb9OOkPum,Joyce Wrice,Lucky Daye,,,,,,,,,,,179.133
All Over,00il3kM3htIO05o5pbeD0V,1,277315,album,,11,Michael Jackson Wa Muchangani (Swilo Swale America),2023-12-01 00:00:00 UTC,5134093 Records DK,0,0tBpcz2iHMVHKLAM417AFj,3IIkoalISRvb7mSVP0wrZN,Gaza nation,,,,,,,,,,,,277.315
Huhhhuh,3qQalH2np8i7vgvgwm6v6P,6,118857,album,,12,July,2023-09-11 00:00:00 UTC,Independent,1,68vmUVQcaUtNGJxDdCeUfQ,0IsOfEKbeXBeHMo3a7mpFj,J.Clock,,,,,,,,,,,,118.857
Completely Useless Gifts (Bonus Track),5CNcsJdqZOSuZsryEErdP6,17,137640,album,,56,Aussie Christmas With Bucko & Champs - Vols 1 & 2,2011-11-14 00:00:00 UTC,Wanaaring Road Music & The Greg Champion Group,56,6wcrpIlfp13k7dceyjT0tQ,10EDEcSwzdTCLhI3hTNG5T,Colin Buchanan,Greg Champion,,,,,,,,,,,137.64
ヨガ練習水音サウンド,7JLCfetTyIJevD5jIC593D,20,284000,album,,25,休憩時間音楽:瞑想リラックス健康的ヨガ・チャクラ練習自然新時代バランスアンビエント,2021-07-29 00:00:00 UTC,Equipment Media JP,0,7k8ofxsxoMX1JzX6jpj5NJ,38YKRvuw2jnepTt0xZF3RF,仕事休憩,,,,,,,,,,,,284
I Will Always Love You (Demo) - [Performance Track],0xawKqQHCPgzNKX9CAf7Vw,1,266226,album,,7,I Will Always Love You (As Made Popular By Whitney Houston) [Performance Tracks],2012-05-04 00:00:00 UTC,Praise Hymn,0,2Z3nOB19NEqN6hGnxL69ad,100OXLitsMR5uquMteikLK,Praise Hymn Tracks,,,,,,,,,,,,266.226
Prince,66wV1GcAeSpfoNPXtASjiM,1,229829,single,,1,Prince,2023-01-20 00:00:00 UTC,2$tone,0,02RB0ZF2cGKf8YqoCUoicK,1WBk2fhsvYm8S55X0sASk7,Tize,Nickk,,,,,,,,,,,229.829
Pull Out,11Ab8tKR4hEs6hsO98FGa6,8,126955,album,,12,True Story,2019-08-03 00:00:00 UTC,1150260 Records DK,1,0IKh4zo3J4cI0QFam14clT,5ZoFGWpyOShxe1FyRA8CKZ,Breezy Borden,,,,,,,,,,,,126.955
Close To Me - Workout Mix Edit 140 Bpm,2ObAH9XEphzwHu8du9yG6f,17,183428,compilation,,30,Best Hits For Workout & Fitness 2019 (Ideal For Cardio - Gym - Running & Aerobics),2019-07-19 00:00:00 UTC,SuperFitness,0,42B8DkLXbmeu9TELB7EeGO,0LyfQWJT6nXafLPZqxe9Of,Hard EDM Workout,,,,,,,,,,,,183.428
White Dress,4Hl9rOqYomojCmxYfr25im,1,333710,album,,11,Chemtrails Over The Country Club,2021-03-19 00:00:00 UTC,Polydor Records,76,6QeosPQpJckkW0Obir5RT8,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,,,,,,,,,,,,333.71
Barbie World (With Aqua) [From Barbie The Album] - Extended,2Tq74qxy5wbhum0xYShZWB,3,136400,single,,6,Barbie World (With Aqua) [From Barbie The Album],2023-06-26 00:00:00 UTC,Atlantic Records,49,5g1PlQbcnlR5LtbJhSeCCC,0hCNtLu0JehylgoiP8L4Gh,Nicki Minaj,Ice Spice,Aqua,,,,,,,,,,136.4
Action,6jdlEEHcU8zjlmeFWLrzlw,1,363135,single,,1,Action,2017-10-06 00:00:00 UTC,Noize Machine Records,0,4CEVxXV11AdhsDBe8pzmRw,5WnMBRoRT2cIDMMWfZCjBO,DJ Agm,,,,,,,,,,,,363.135
Mule Skinner Blues (In The Style Of Dolly Parton) - Karaoke Version,0DCXWGIrm2QgGBzWEw31jZ,2,198331,single,,3,Mule Skinner Blues (In The Style Of Dolly Parton) [Karaoke Version] - Single,2010-08-01 00:00:00 UTC,ProSource Karaoke,0,6lnILHHTwZNeqdF6lEW4Ih,4Z6WehLCUZYmz0RJL8CXCw,ProSource Karaoke,,,,,,,,,,,,198.331
Run To Me,7foy4otLOlPgIcGJ1DE0JE,9,249920,compilation,,45,Gold: Smokie Greatest Hits (40Th Anniversary Deluxe Edition 1975-2015),2015-03-27 00:00:00 UTC,Sony Music Catalog,28,5uopuani72zX4Eo3mIcbOq,5rIqOJspxDq89aBBCUda1X,Smokie,,,,,,,,,,,,249.92
Between The Earth And Sky - Radio Edit,1gMieUENZUJNC8382rZTej,2,202466,single,,2,New Single By Twice The Glory,2014-06-06 00:00:00 UTC,Rexius Records,0,1ojzgfyJ6Y3Z7rwdXxQTqH,4QkVlDQVX3FE3WKo8ZiMdQ,Twice The Glory,,,,,,,,,,,,202.466
Chicago - Remastered,6uayMGc7bnH9ZPk46APSS3,13,134066,album,,15,Come Fly With Me (Expanded Edition),1958-01-01 00:00:00 UTC,Capitol Records,60,66v9QmjAj0Wwhh2OpbU4BE,1Mxqyy3pSjf8kZZL4QVxS0,Frank Sinatra,,,,,,,,,,,,134.066
The Champ,7gQAsSYuNup35YYypNLQei,1,174692,single,,1,The Champ,2021-12-24 00:00:00 UTC,PW Records,3,2XGJPmfvQjsYXrrnIiAYsk,1l4YSFn1F3fHl1rgOElb0F,Jay-Roc,Jakebeatz,,,,,,,,,,,174.692
Silent Night,4MGtqlTvA6egTPBDzcg53r,1,220333,album,,10,Piano Renditions Of Mariah Carey'S Merry Christmas,2021-11-26 00:00:00 UTC,One Piano,3,2PS18mTL4oyRfxGznMwKeU,2g1ULtHvT0HfONgiTgVE6U,One Piano,,,,,,,,,,,,220.333
Luisa Miller - Act Iii: Ah! L'Ultima Preghiera (Live),1JW6bncWscPAeLQc6Ts0tD,10,435146,album,,26,Verdi: Luisa Miller (Live),2016-04-29 00:00:00 UTC,Urania Records,0,007O2fUntudmZOJYyVudex,1JOQXgYdQV2yfrhewqx96o,Giuseppe Verdi,Antonietta Stella,Palermo Teatro Massimo Orchestra,Nino Sanzogno,,,,,,,,,435.146
Party - Instrumental,20bAaw0MyZd78zSZzq5rOo,8,182108,album,,12,Piano Renditions Of Bad Bunny (Instrumental),2023-08-18 00:00:00 UTC,CC Entertainment,11,0FsTQnjwvGyDrDcw6p8j9B,4Xx6QMLTWppMwdABkN0Afj,Piano Tribute Players,,,,,,,,,,,,182.108
Motorin' Along - Rudy Van Gelder/24-Bit Remastering/2003,7IVF3aMROMP3CqIvLMGRHf,7,310000,album,,12,Home Cookin',2004-01-01 00:00:00 UTC,Blue Note Records,19,7rQf9meqIF5m87UCidBfP5,5GXruybcLmXPjR9rKKFyS6,Jimmy Smith,,,,,,,,,,,,310
A Boy Named Sue - Live At San Quentin State Prison - San Quentin - Ca - February 1969,11V055zluKzHTvNtEzjcjy,6,238960,compilation,,49,Man In Black: The Best Of Johnny Cash,2020-08-14 00:00:00 UTC,Columbia Nashville Legacy,27,6zxm83zLfZVkQC3XxbpKSQ,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,,,,,,,,,,,,238.96
Dynamite (120 Bpm),40lKWJElKBYUXrycukejOt,24,203654,album,,40,Cardio Fitness Boost,2015-11-05 00:00:00 UTC,Tempo Trax,0,3hnoe0oznSBtNJovoHkQNt,26un68x0rLbTvdgd24dyW3,Cardio Music,,,,,,,,,,,,203.654
Smooth Criminal (Tabata),1EGahTNyte4Sj131NC5Q31,1,242000,single,,1,Smooth Criminal (Tabata),2020-03-08 00:00:00 UTC,Tabata Songs,27,2NDZ1GBEBOQfuTngle2bcq,6rGbkxba8N9yajezrAVMxH,Tabata Songs,,,,,,,,,,,,242
Last Call,3LoHlF6Q8WCWvPbCXwKbBJ,13,127173,album,,13,Simple Things,2023-01-13 00:00:00 UTC,1360853 Records DK2,11,1YcQ95xcTIPawJ5kKyBxLa,5NFrNEIRvh1xx3xJFIPSks,Chris Beene,,,,,,,,,,,,127.173
Love Takes Over Me,0iNADf0kC0sLxUTb0TLzGI,1,257760,album,,24,Impossible Princess (Deluxe Edition),2003-05-19 00:00:00 UTC,BMG Rights Management (UK) Ltd.,33,1cvdMVobM6yonRhFeHNnBl,4RVnAU35WRWra6OZ3CbbMA,Kylie Minogue,,,,,,,,,,,,257.76
Doente,6XBz5uq8iO2TgIZ0ZyPbX6,2,159321,single,,5,Reais Sentimentos De Um Mano - Vol. 1,2023-10-26 00:00:00 UTC,SYF,2,3MihBYQ9dqV1yaGzaZQv88,0b1mpMs2Ndf4S7hWp0PNso,SouljaSyf,,,,,,,,,,,,159.321
Psalm 143 ""Hear My Prayer - O Lord"",4jMsdbLt2Mi0li10zp6tW1,1,218093,compilation,,18,The World Of Psalms,1997-01-01 00:00:00 UTC,Decca Music Group Ltd.,14,13rfA9pOGLr4dxqtDS801v,1fwwl0jxv972y7OpKpL6Ax,Matthew Camidge,Joseph Pring,Choir of King's College - Cambridge,Sir David Willcocks,,,,,,,,,218.093
Rainy Ambience For Insomnia,3OwfoGZLfp7nnjd5ZUOb9o,28,123390,album,,30,Gentle Rain Sleep Sounds For Deep Sleep,2023-03-27 00:00:00 UTC,Purple Rain For Sleep,0,3inAah0CeyQOBk0ax42Gaz,7yhFOvRvOImnjal0QFCkZy,Purple Rain For Sleep,,,,,,,,,,,,123.39
What Are You Doing New Year'S Eve?,7nx4X0Sg4PraOnZO3qfZAm,41,249960,compilation,,45,Christmas Jazz,2023-11-15 00:00:00 UTC,UME - Global Clearing House,53,6Kwbqxv0h4YLHhLcU34GFC,1Mxqyy3pSjf8kZZL4QVxS0,Diana Krall,Clayton-Hamilton Jazz Orchestra,,,,,,,,,,,249.96
Turn The Page,37buEKPtcfwZsf96wabiHU,1,301771,single,,1,Turn The Page,2023-02-09 00:00:00 UTC,MudCat Music,18,4xw5KSWqCVigm6IaEoCyY3,7yevnZHnLPyJI956C26B1w,The Ghost of Johnny Cash,,,,,,,,,,,,301.771
Beat Me Like A Devil (Radio Edit),4Hl5s1yywKDunDhsv3DB6c,1,204242,single,,1,Beat Me Like A Devil (Radio Edit) (Single),2010-01-01 00:00:00 UTC,Pulse Soundworks,0,23uJoXSJ5GR9y5zMeYZJmi,10GgLjgbj1gYSewyvXqgO0,Paddy Usher Band,,,,,,,,,,,,204.242
Deserve Something,7ltivHC693GKV8bHj2nQlJ,5,278642,album,,14,Misunderstood,2020-11-27 00:00:00 UTC,Futuristica,8,43byRzmiOwtwc1FhCkMTTF,3krtDVQSQZcDFcKm29jim7,Georgie Sweet,,,,,,,,,,,,278.642
Little Things,5ZlfX4evbtQtONINsLADDR,7,344822,album,,20,Dragon New Warm Mountain I Believe In You,2022-02-11 00:00:00 UTC,4AD,67,7Ln81p86r5cCsesd3KBWIY,5QdyldG4Fl4TPiOIeMNpBZ,Big Thief,,,,,,,,,,,,344.822
Cardigan,6gwvLHmusX8tXaXSJk9bcS,2,187964,single,,5,Love Story: Piano Tribute To Taylor Swift,2021-06-24 00:00:00 UTC,Mellow Melodies,0,19KO1Py4xCMC0Vb7RnPaDW,0pJThCefsocp0D95rp2YS4,Mellow Melodies,,,,,,,,,,,,187.964
Cox And Box: Serenade. The Buttercup (Cox - Box),4spNdd1DlBvpHPQrntDI25,12,274143,album,,31,Sullivan: Cox And Box & Trial By Jury,2005-06-01 00:00:00 UTC,Chandos,6,1xxxP9lft7ONOcmPM9aOaz,1jK7F6jheJ08CowHGDW6IN,Arthur Sullivan,Richard Hickox,BBC National Orchestra Of Wales,Neal Davies,James Gilchrist,,,,,,,,274.143
Comandante Supremo,4cnySonQsxfBODFcp1D92n,4,293571,album,,9,Cancelado,2018-08-13 00:00:00 UTC,Rayanne Vanessa,34,1X7bO3T1OAXTsoFu1UC2hL,0EN9R1jAJm4BRchke0xceY,Rayanne Vanessa,,,,,,,,,,,,293.571
En Oslipad Diamant,0jS6m74veChIs2iT7imdan,8,204826,album,,8,Piratparty-Daftöland,2014-11-21 00:00:00 UTC,Wamba Records,15,0TIzotcDG2PKieyYCuhjEl,401QAv8ABednWV207UwZTV,Daftöpiraterna,,,,,,,,,,,,204.826
